super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count,type
03211,Oregon Institute Of Technology,Klamath Falls,OR,76400.0,51900.0,9.7608461,0.11763991,36.084667,1.0991013,3.5221689,0.1072816,-1.2615291,-8.426733,312.6666666666667,Public
03210,Oregon State University,Eugene,OR,100600.0,50000.0,5.0318747,1.8146574,32.703476,1.5881617,1.6455978,0.079914302,-0.29231226,-1.7094924,2520.666666666667,Public
21830,Orleans Technical Institute,Philadelphia,PA,41000.0,18100.0,25.281816,0.85425389,6.3501148,0.053967267,1.6054245,0.013643906,-5.3940272,-4.2620354,78.5,Private not-for-profit
01362,Otero Junior College,Pueblo,CO,50100.0,22500.0,21.225586,0.26680329,6.1893058,0.099344984,1.3137164,0.021086555,1.5178881,-5.0742464,231.3333333333333,Public
01251,Otis College Of Art & Design,Los Angeles,CA,80500.0,47600.0,10.674747,4.5208464,39.971699,0.049755186,4.2668777,0.0053112404,-1.1802304,2.2264552,124.0,Private not-for-profit
01937,Ottawa University,Phoenix,AZ,64200.0,34600.0,11.50939,0.051528703,6.5991244,0.25691751,0.75951892,0.029569637,-5.3448806,-14.784832,96.0,Private not-for-profit
03110,Otterbein University,Columbus,OH,88100.0,42300.0,4.6451077,1.5556264,26.298958,0.0,1.2216148,0.0,0.22182941,-3.2097974,474.3333333333333,Private not-for-profit
01102,Ouachita Baptist University,Hot Springs,AR,88300.0,40000.0,9.199872,0.47171843,25.620491,0.14725731,2.3570523,0.013547484,-6.4107428,-13.273571,297.5,Private not-for-profit
03598,Our Lady Of The Lake University,San Antonio,TX,46000.0,38800.0,22.076452,0.0,16.320995,0.03521454,3.6030967,0.0077741211,-3.0956645,0.67922163,242.6666666666667,Private not-for-profit
05753,Owens State Community College,Toledo,OH,68400.0,30100.0,11.986499,0.15808995,9.4420128,0.016010931,1.1317668,0.00191915,4.7151551,6.1158204,2700.333333333334,Public
22027,Ozark Christian College,Joplin,MO,61400.0,25800.0,10.642555,0.25170678,11.458282,0.0,1.2194541,0.0,-5.5757346,-7.4218459,186.6666666666667,Private not-for-profit
30830,Ozarks Technical Community College,Springfield,MO,58800.0,26900.0,14.462954,0.42997766,8.4124832,0.003793004,1.2166936,0.00054858043,2.0979948,1.0890391,1485.666666666667,Public
02791,Pace University,New York,NY,68600.0,60700.0,15.173292,1.2134688,55.575592,2.761539,8.4326468,0.41901636,-5.950985,-13.538049,1353.333333333333,Private not-for-profit
03785,Pacific Lutheran University,Seattle,WA,100900.0,47900.0,3.2666116,2.7438395,28.835831,2.002455,0.94195455,0.065412432,0.75504965,-1.0901232,552.3333333333334,Private not-for-profit
01258,Pacific Union College,San Francisco,CA,96400.0,50700.0,6.1517224,1.8889029,45.066921,10.268744,2.7723918,0.63170469,1.8426418,3.7004027,233.0,Private not-for-profit
03212,Pacific University,Portland,OR,92700.0,47500.0,4.3146348,1.0610553,31.443565,0.0,1.356675,0.0,0.17155802,-2.5762086,240.0,Private not-for-profit
01587,Paine College,Aiken,GA,36800.0,34100.0,30.075237,0.083906338,6.7691989,0.0024708665,2.0358527,0.00074311905,-6.195529,5.1650872,176.0,Private not-for-profit
08849,Palm Beach Atlantic University,Port St. Lucie,FL,92200.0,36000.0,7.8621521,3.7590806,19.250614,0.10614371,1.5135125,0.0083451802,2.0726874,-0.3214502,361.0,Private not-for-profit
01512,Palm Beach State College,Port St. Lucie,FL,61900.0,29100.0,16.229347,0.83081388,11.95711,0.1953501,1.9405609,0.031704046,1.3226802,2.9472144,3321.333333333334,Public
01260,Palomar College,San Diego,CA,73500.0,31500.0,11.757648,0.76196629,17.672207,0.33619145,2.0778358,0.03952821,-4.2151952,-7.3145366,3595.333333333334,Public
03600,Panola College,Longview,TX,53200.0,27700.0,19.918741,0.18969619,9.9499931,0.49131611,1.9819134,0.09786398,-4.5995097,-6.2758274,345.3333333333333,Public
03601,Paris Junior College,Paris,TX,53700.0,27200.0,18.774162,0.33241931,10.545317,0.32853365,1.9797949,0.061679438,3.637682,4.6904516,556.3333333333334,Public
02498,Park University,Kansas City,MO,65300.0,43600.0,14.047748,0.48766649,27.556313,0.0017182672,3.8710411,0.00024137784,-2.1391349,-3.1562681,543.0,Private not-for-profit
07118,Parkland College,Decatur,IL,72500.0,30700.0,10.95141,0.71224713,13.631656,0.83146024,1.4928585,0.091056615,2.9931512,4.5536442,1409.0,Public
01261,Pasadena City College,Los Angeles,CA,44600.0,29500.0,27.937716,0.51477349,17.23407,0.42361161,4.814806,0.11834741,-7.3442655,-7.6677561,3321.333333333334,Public
10652,Pasco - Hernando State College,Tampa,FL,51100.0,25200.0,19.733507,0.13715106,10.525184,0.0,2.076988,0.0,-3.1427531,-7.7148938,930.0,Public
09994,Passaic County Community College,Newark,NJ,36400.0,25200.0,32.5597,0.0,9.0032978,0.0039502326,2.931447,0.0012861841,-7.1723928,-9.7646704,521.6666666666666,Public
03751,Patrick Henry Community College,Martinsville,VA,48800.0,25300.0,19.236383,0.27233443,5.3007665,0.0,1.0196759,0.0,4.4969482,2.9483464,303.3333333333333,Public
09159,Paul D. Camp Community College,Newport News,VA,53900.0,26000.0,24.564379,0.063631177,5.0525484,0.022224307,1.2411271,0.005459263,2.1715517,-0.25245407,172.0,Public
25318,"Paul Mitchell The School of Costa Mesa, CA",Los Angeles,CA,85200.0,10300.0,8.2780085,3.2931056,0.35575953,0.10882077,0.029449806,0.0090081925,2.7710807,8.1104851,227.0,Private for-profit
02795,Paul Smith's College Of Arts & Sciences,Plattsburgh,NY,76300.0,34000.0,11.007941,0.18555951,18.28924,0.0,2.0132689,0.0,-3.7144217,-7.9900026,252.0,Private not-for-profit
30198,PCI Health Training Center,Dallas,TX,36600.0,22800.0,35.123337,0.22784202,2.831475,0.0,0.9945085,0.0,-8.817358,-14.437029,172.5,Private for-profit
02430,Pearl River Community College,Gulfport,MS,45700.0,24700.0,27.733671,0.16892743,9.8268185,0.13447098,2.7253377,0.03729374,-5.6913795,-2.8434381,783.3333333333334,Public
12693,Pellissippi State Community College,Knoxville,TN,73100.0,26900.0,10.918795,0.74012977,10.36337,1.0012555,1.1315551,0.10932504,3.3987861,3.7292726,1457.0,Public
03786,Peninsula College,Port Angeles,WA,64900.0,23600.0,15.143771,0.59847844,13.313685,0.089676373,2.0161941,0.013580385,-1.0614648,-1.7955552,316.0,Public
03395,Pennsylvania College Of Technology,Williamsport,PA,73400.0,40800.0,8.4000359,0.39549261,19.285921,0.0,1.6200242,0.0,-1.2482047,-2.0697892,1394.333333333333,Public
31804,Pennsylvania Highlands Community College,Altoona,PA,55800.0,26700.0,17.583347,0.0505221,6.1005039,0.036278971,1.0726727,0.0063790567,-6.4641066,-8.5390606,200.0,Public
03329,Pennsylvania State University ,State College,PA,95400.0,50900.0,5.827394,1.4083563,30.24964,1.2134588,1.7627659,0.070713028,-0.34569472,-1.738034,13272.66666666667,Public
03316,California University Of Pennsylvania,Pittsburgh,PA,73800.0,38500.0,9.0004377,0.28126416,16.576563,0.0,1.4919633,0.0,-2.3724954,-4.6618133,934.3333333333334,Public
01513,Pensacola State College,Pensacola,FL,58200.0,26500.0,18.33951,0.288715,7.2300801,0.21868253,1.3259612,0.040105306,-3.4952354,-4.9934945,1619.333333333333,Public
10149,Pepperdine University,Los Angeles,CA,124100.0,55800.0,4.3150821,11.783572,43.098839,6.8996921,1.8597503,0.29772738,-0.033980712,-2.248728,569.3333333333334,Private not-for-profit
09387,Perry Technical Institute,Yakima,WA,82000.0,52200.0,7.2459841,1.6047513,36.511398,0.0,2.6456099,0.0,5.8160076,13.38101,71.5,Private not-for-profit
02559,Peru State College,Nebraska City,NE,64600.0,36000.0,9.5110502,0.37761885,13.374622,0.0,1.2720671,0.0,-0.47119501,-5.3265972,160.3333333333333,Public
02955,Pfeiffer University,Charlotte,NC,83600.0,40200.0,8.7940168,0.58442664,17.851658,0.15055768,1.569878,0.013240069,-0.78484416,-7.4539542,129.5,Private not-for-profit
01103,Philander Smith College,Little Rock,AR,32000.0,23500.0,35.311775,0.0,2.8148479,0.0,0.99397272,0.0,-12.58573,-12.964216,110.6666666666667,Private not-for-profit
01104,Phillips Community College Of The University Of Arkansas,West Memphis,AR,30200.0,18300.0,39.385162,0.036782112,2.677774,0.0,1.0546457,0.0,-4.0866809,0.16095309,258.0,Public
09646,Piedmont Community College,Raleigh,NC,46200.0,21000.0,20.306679,0.010948764,4.3793249,0.0084141521,0.88929552,0.0017086348,1.2539304,-2.4556503,216.6666666666667,Public
03992,Piedmont Technical College,Greenville,SC,45200.0,24800.0,23.416258,0.084840469,6.1836085,0.0,1.4479698,0.0,0.63843101,3.6177435,639.3333333333334,Public
01588,Piedmont College,Gainesville,GA,81400.0,36000.0,7.2931261,0.81365526,9.6442318,0.016119136,0.70336598,0.0011755888,4.4654093,0.73097515,139.3333333333333,Private not-for-profit
09928,Piedmont Virginia Community College,Charlottesville,VA,70400.0,30100.0,10.415753,0.76300853,9.6843739,0.024327999,1.0087004,0.0025339443,-0.037039254,-1.1011547,576.6666666666666,Public
05000,Pierce College,Seattle,WA,73500.0,33000.0,9.9265127,0.36097884,20.159502,0.0042817448,2.0011356,0.00042502797,-1.6533926,-5.7356606,1613.666666666667,Public
07266,Pima County Community College,Tucson,AZ,61400.0,28100.0,15.839279,0.4749985,10.54563,0.20646206,1.6703516,0.0327021,-1.4682258,-2.1581314,3201.0,Public
22171,Pima Medical Institute,Tucson,AZ,44500.0,22700.0,24.309835,0.12976605,5.1826253,0.028807467,1.2598877,0.0070030475,-7.4404745,-10.312548,812.6666666666666,Private for-profit
05605,Pinellas Technical Education Center - Clearwater Campus,Tampa,FL,45500.0,18700.0,25.77515,0.13198157,0.64436126,0.023033308,0.16608506,0.0059368694,-6.1003437,-10.186802,151.6666666666667,Public
10405,Pinnacle Career Institute,Kansas City,MO,51200.0,31900.0,14.916778,0.0,17.903639,0.012836623,2.6706462,0.0019148105,10.079073,6.6708779,68.33333333333333,Private for-profit
04062,Pitt Community College,Jacksonville,NC,57700.0,26400.0,20.553112,0.38769141,4.7563887,0.189487,0.97758585,0.038945474,-2.2744303,2.5229399,881.6666666666666,Public
01926,Pittsburg State University,Joplin,KS,75300.0,40900.0,6.6530652,0.41042933,22.991796,0.56535107,1.5296592,0.037613176,0.24044381,-2.5329909,1057.0,Public
05310,Pittsburgh Institute Of Aeronautics,Pittsburgh,PA,72400.0,52100.0,8.4972343,0.34156916,26.123947,0.16651009,2.2198129,0.014148753,-1.6209557,0.3649883,148.3333333333333,Private not-for-profit
07437,Pittsburgh Technical Institute,Pittsburgh,PA,58900.0,33400.0,15.430868,0.27763408,14.563565,0.00079711934,2.2472844,0.00012300242,2.3648245,7.2823176,792.0,Private not-for-profit
01172,Pitzer College,Los Angeles,CA,131900.0,43500.0,6.2417159,13.643451,35.480968,2.7322159,2.2146213,0.17053716,-3.2925222,-7.7760072,192.0,Private not-for-profit
10836,Pivot Point Academy,Chicago,IL,77600.0,14500.0,14.711547,0.63858873,6.3595476,0.13849735,0.93558776,0.020375103,-3.4524813,-4.9318361,113.5,Private for-profit
30627,"Platt College of Alhambra, CA",Los Angeles,CA,48500.0,24500.0,25.964409,0.60673004,13.625627,0.16522442,3.5378132,0.042899545,-3.3619947,3.9405308,99.66666666666669,Private for-profit
12358,Plaza College,New York,NY,29100.0,18800.0,44.500973,0.0505221,8.3288879,0.4793486,3.7064362,0.2133148,-4.1582847,-12.971676,159.0,Private for-profit
02591,Plymouth State University Of The University System Of New Hampshire,Claremont,NH,94200.0,41000.0,4.4847355,0.91672057,23.564016,0.024930272,1.0567838,0.0011180567,-0.31265587,-3.9988194,765.0,Public
01262,Point Loma Nazarene University,San Diego,CA,113300.0,45900.0,3.3031497,3.9716861,42.654263,4.1136723,1.4089341,0.13588075,0.35128078,-3.1493168,501.6666666666667,Private not-for-profit
03357,Point Park University,Pittsburgh,PA,79200.0,32800.0,8.7637434,0.82167983,17.573057,0.0,1.5400577,0.0,-3.7754595,-7.5556083,314.0,Private not-for-profit
01514,Polk State College,Lakeland,FL,59500.0,29700.0,16.730318,0.27204418,12.424182,0.16489737,2.0786052,0.027587853,-1.7090281,-0.40236506,1263.0,Public
01173,Pomona College,Los Angeles,CA,161600.0,62000.0,3.6810484,12.397808,52.981018,1.7089492,1.9502569,0.062907249,2.2938929,2.8949959,369.3333333333333,Private not-for-profit
03213,Portland Community College,Portland,OR,72400.0,26500.0,11.20102,0.68527293,11.064582,0.23990208,1.239346,0.026871482,3.4341195,2.6896644,3639.666666666667,Public
03216,Portland State University,Portland,OR,86900.0,37200.0,8.3449821,1.7971348,24.099758,1.7179581,2.0111206,0.1433633,-0.045368105,-1.516134,1156.333333333333,Public
01401,Post University,Bridgeport,CT,57800.0,36800.0,14.912631,1.0243847,22.05706,0.024758533,3.2892878,0.0036921487,12.631336,14.013412,132.0,Private for-profit
01640,Prairie State College,Chicago,IL,60800.0,22400.0,16.968952,0.21230517,6.1954556,0.03736949,1.0513039,0.006341211,-0.63853276,1.9422084,880.5,Public
03630,Prairie View Agricultural & Mechanical University,Houston,TX,45500.0,34800.0,21.610006,0.00053475396,15.979915,0.26257074,3.4532607,0.056741554,-2.9901295,-1.2971228,1167.333333333333,Public
01938,Pratt Community College,Pratt,KS,55100.0,29600.0,17.7915,0.066161327,7.9148879,0.031442601,1.4081773,0.0055941097,-4.8830547,-8.4873457,185.0,Public
02798,Pratt Institute,New York,NY,96100.0,33200.0,9.7330589,3.4384496,27.164322,1.4523873,2.6439195,0.14136171,-2.4224544,-4.8347182,465.0,Private not-for-profit
03445,Presbyterian College,Greenville,SC,118100.0,43900.0,2.8914626,4.3055429,40.932896,4.640656,1.1835594,0.13418283,0.67203581,-0.53962731,272.6666666666667,Private not-for-profit
02089,Prince George's Community College,Washington DC,MD,65100.0,35700.0,12.377005,0.082915798,19.849512,0.0,2.4567752,0.0,-1.4812453,-3.4618118,1863.333333333333,Public
02627,Princeton University,Newark,NJ,218100.0,90700.0,2.0432553,20.105957,65.865234,14.316789,1.3457949,0.29252854,1.2325504,1.3493687,1027.333333333333,Private not-for-profit
03406,Providence College,Providence,RI,139300.0,66300.0,2.046726,4.9775081,45.554989,5.0833421,0.9323858,0.10404208,-0.20437026,-0.81589222,918.3333333333334,Private not-for-profit
01825,Purdue University,Lafayette,IN,103200.0,48800.0,3.1833344,2.1746247,31.517246,0.6087749,1.0032992,0.01937934,0.69394684,-1.0390365,8755.666666666666,Public
02957,Queens University Of Charlotte,Charlotte,NC,99700.0,38300.0,6.9826336,1.5769475,37.757084,0.0095940828,2.6364388,0.00066991965,0.25497115,1.3439838,188.5,Private not-for-profit
02205,Quincy College,Boston,MA,69000.0,29100.0,13.186677,0.32701391,19.226038,0.71653217,2.5352755,0.09448678,1.2203909,-0.92157441,359.6666666666667,Public
01745,Quincy University,Quincy,IL,84000.0,39600.0,4.9956851,1.1899797,20.033043,0.0,1.0007877,0.0,4.9181852,2.5115731,214.0,Private not-for-profit
01402,Quinnipiac University,Bridgeport,CT,127000.0,60000.0,1.8561233,4.381074,48.528473,0.56079298,0.90074825,0.01040901,-0.031829674,-2.2333558,1085.666666666667,Private not-for-profit
02175,Quinsigamond Community College,Boston,MA,73700.0,31700.0,13.836559,0.41286457,12.573892,0.0,1.739794,0.0,0.63906837,0.22805144,1017.333333333333,Public
03732,Radford University,Roanoke,VA,101700.0,43500.0,4.4043922,1.0909333,21.964861,0.93523246,0.96741867,0.04119131,-1.135335,-5.0008416,1582.666666666667,Public
09344,Ramapo College Of New Jersey,Newark,NJ,106400.0,49600.0,6.2429748,1.4398799,40.180756,0.0,2.5084743,0.0,-2.6137552,-5.1034074,699.3333333333334,Public
03734,Randolph College,Lynchburg,VA,107300.0,37400.0,6.2615027,2.0720224,15.927974,4.8043294,0.99733055,0.30082324,-1.844348,-7.3742366,126.5,Private not-for-profit
05447,Randolph Community College,Greensboro,NC,59800.0,25800.0,14.090469,0.2049372,4.0273142,0.0,0.56746745,0.0,5.0077944,7.4099331,320.3333333333333,Public
03733,Randolph - Macon College,Richmond,VA,121700.0,51200.0,2.4701793,3.942436,26.215876,0.3902998,0.64757913,0.0096411053,0.64247143,2.5488536,245.5,Private not-for-profit
03603,Ranger College,Abilene,TX,45700.0,29900.0,22.490618,0.039814379,12.931953,0.008328665,2.9084764,0.0018731682,-7.2790861,-7.3912859,180.3333333333333,Public
12500,Ranken Technical College,St. Louis,MO,81900.0,45600.0,6.9530239,0.55815846,13.752186,0.13088141,0.95619279,0.0091002164,9.5091028,15.030098,380.0,Private not-for-profit
09160,Rappahannock Community College,Newport News,VA,59900.0,28800.0,17.203072,0.042823832,8.7971344,0.0,1.5133774,0.0,-1.3371035,-2.36678,214.6666666666667,Public
07731,Raritan Valley Community College,Newark,NJ,102200.0,35700.0,5.3536506,1.1367646,21.755447,0.63132238,1.1647105,0.033798795,1.9074483,0.47080815,890.6666666666666,Public
10388,Reading Area Community College,Reading,PA,64500.0,26900.0,14.788185,0.20949091,7.1239419,0.0,1.0535017,0.0,4.5593843,6.6004968,563.0,Public
03156,Redlands Community College,Oklahoma City,OK,54600.0,28400.0,15.196209,0.12213073,13.451709,0.043998931,2.0441496,0.0066861692,-2.5983734,-7.4013495,283.3333333333333,Public
03217,Reed College,Portland,OR,121900.0,36900.0,4.2067385,8.0454807,27.120611,0.0,1.1408931,0.0,-0.23044409,-4.3091121,311.3333333333333,Private not-for-profit
02206,Regis College,Boston,MA,86900.0,45200.0,8.6421032,0.27439323,27.295357,0.0,2.3588927,0.0,6.7174087,8.4804201,146.0,Private not-for-profit
01363,Regis University,Denver,CO,121400.0,47600.0,3.8272104,8.5077429,41.248951,0.029172638,1.5786841,0.0011164983,0.73399776,2.3776238,274.3333333333333,Private not-for-profit
05692,Reid State Technical College,Atmore,AL,34600.0,17500.0,34.119484,0.10840176,13.939927,0.086672992,4.7562313,0.029572379,2.2708378,5.4882712,105.0,Public
01589,Reinhardt University,Atlanta,GA,101500.0,31100.0,5.1639771,2.5250447,24.447083,0.049539074,1.2624419,0.0025581864,5.3558869,7.8689756,174.5,Private not-for-profit
07119,Rend Lake College,Centralia,IL,57700.0,28000.0,17.610392,0.13690653,7.2762995,0.29608583,1.2813848,0.052141875,-0.57527542,-0.81143546,618.3333333333334,Public
02803,Rensselaer Polytechnic Institute,Albany,NY,114200.0,84100.0,4.7184253,2.4381247,64.620743,7.1571751,3.0490816,0.33770594,-2.0320621,-7.1160445,1080.333333333333,Private not-for-profit
10434,Renton Technical College,Seattle,WA,73000.0,30000.0,11.777587,0.3305721,12.568191,0.067822166,1.4802296,0.007987815,-0.56064159,-0.46341959,266.0,Public
03407,Rhode Island College,Providence,RI,82700.0,41300.0,7.7854829,0.43974495,19.257948,0.38488209,1.4993242,0.029964928,0.75956607,1.3263112,918.6666666666666,Public
03409,Rhode Island School Of Design,Providence,RI,142800.0,37800.0,4.1140804,8.1946335,32.551945,2.3945498,1.3392131,0.098513693,0.17949224,-0.18527254,329.3333333333333,Private not-for-profit
03519,Rhodes College,Memphis,TN,164400.0,52000.0,2.1719658,15.42792,57.892883,22.304907,1.2574136,0.48445496,1.0032012,1.2544314,341.0,Private not-for-profit
03604,Rice University,Houston,TX,149200.0,76700.0,3.2903128,7.1944342,48.73172,8.0114975,1.603426,0.26360333,1.5394958,1.7744087,632.0,Private not-for-profit
03707,Richard Bland College,Richmond,VA,83700.0,32700.0,6.1657929,0.086116448,10.422791,0.32903773,0.64264768,0.020287786,6.7755542,17.801939,240.0,Public
10879,Richland Community College,Decatur,IL,69500.0,28900.0,11.933194,0.29421613,8.2780504,0.50546062,0.98783576,0.060317595,6.0133023,8.4910402,533.3333333333334,Public
